"Address","Tags"
"Республика Мордовия, Инсарский р-н, г Инсар, пер Фабричный, д. 2а","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Севастопольская, д. 56 (2)","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number', 'not_address']"
"Республика Мордовия, г Саранск, снт Любитель, д. 66","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Краснослободский Город Краснослободск Микрорайон 1-й д. 24","['subject_type', 'subject_name', 'area_type', 'area_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Пролетарская, д. 144","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Россия, Республика Мордовия, Саранск, Северо-Восточное шоссе, д. 17","['country', 'subject_type', 'subject_name', 'city_name', 'street_name', 'street_type', 'house_type', 'house_number']"
"Республика Мордовия, Район Краснослободский Село Усть-Рахмановка д. 107 ул. Центральная","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'house_type', 'house_number', 'street_type', 'street_name']"
"Республика Мордовия, Район Зубово-Полянский Рабочий поселок Умет Улица Пушкина д. 8/1","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Строительная, д. 2г","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ичалковский Село Кемля Переулок 2-ой Советский д. 1А","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский Поселок Парца Явасское сп) Улица Комсомольская д. 3А","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Саранск, ул Сущинского, д. 36","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ковылкинский Поселок Первомайский (Краснопресненское сп) Улица Запрудная д. 53","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Строительная, д. 13","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Саранск, ул Л.Толстого, д. 144","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Темниковский Деревня Сосновка Улица Садовая д. 27","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, п Озерный, снт СНТ Озерное, д. 290","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'not_address', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ковылкинский Деревня Вярвель Улица Московская д. 45","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Советская, д. 42","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Село Кученяево Улица Володарского д. 80","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ромодановский Село Пушкино д. 1","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Васенко, д. 7Б","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский Поселок Од Веле (Вадово-Селищенское сп) Улица Маскаева д. 15","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Ковылкино, ул Большевистская, д. 9","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Россия, Республика Мордовия, Саранск, Рабочая улица, д. 59","['country', 'subject_type', 'subject_name', 'city_name', 'street_name', 'street_type', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, пл Советская, д. б/н","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'not_address', 'not_address']"
